Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses
920,41518,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,90,120,80,210,83,1063,99,25,79,194,46
720,41548,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,120,140,110,260,161,1267,161,45,137,343,69
720,41548,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,30,60,30,90,51,503,71,46,-7,130,76
970,41548,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Decaf,30,60,50,90,52,405,71,17,39,131,45
720,41548,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,30,50,30,80,54,404,66,20,19,128,53
970,41548,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,30,50,40,80,54,1037,64,16,40,126,37
970,41548,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,50,90,80,140,90,572,115,29,110,218,41
970,41548,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,100,180,170,280,76,580,111,21,117,199,32
970,41548,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,100,160,130,260,72,650,110,23,83,194,54
719,41548,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,120,180,160,300,123,915,179,34,197,322,46
303,41548,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,30,50,50,80,39,541,51,12,40,96,24
719,41548,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,100,160,150,260,108,971,157,30,172,282,41
708,41548,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,90,150,140,240,123,915,179,34,197,322,46
312,41548,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Decaf,20,40,40,60,39,541,51,12,40,96,24
815,41548,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,80,130,120,210,108,971,157,30,172,282,41
815,41548,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Regular,50,80,80,130,76,580,111,21,116,199,33
815,41548,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,50,80,50,130,72,650,110,23,82,194,55
312,41548,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,370,520,420,890,257,1662,341,84,332,637,117
773,41548,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,340,370,300,710,239,1755,239,66,221,509,90
815,41548,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,150,220,160,370,154,1132,213,50,178,391,93
815,41548,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,110,190,160,300,122,789,176,39,171,318,61
319,41548,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,200,280,210,480,257,1662,341,84,332,637,117
515,41548,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,90,150,130,240,122,789,176,39,169,318,62
515,41548,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,170,170,110,340,239,1755,239,66,221,509,90
515,41548,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,170,230,130,400,255,1756,312,96,272,604,129
641,41548,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,50,50,70,23,800,35,6,27,62,17
563,41548,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,60,60,60,0,430,43,0,46,46,12
515,41548,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,10,30,30,40,21,846,31,5,22,55,16
515,41548,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,20,40,30,60,31,1000,37,9,10,72,30
641,41548,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,0,10,10,10,10,598,13,3,-3,25,15
573,41548,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,20,60,30,80,45,320,64,41,-9,116,70
417,41548,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,60,20,10,80,86,1698,23,26,-39,116,49
314,41548,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,20,40,30,60,39,244,53,12,19,98,40
573,41548,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,10,20,0,30,25,209,31,9,-16,60,42
314,41548,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,10,30,10,40,34,240,43,12,-4,82,46
573,41548,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,50,90,90,140,40,881,59,11,53,106,23
417,41548,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,30,80,80,110,32,833,47,8,42,84,19
573,41548,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,70,100,70,170,79,593,98,30,52,189,63
636,41548,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,50,80,70,130,65,1053,77,20,52,151,42
937,41548,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,0,30,30,30,21,480,32,5,24,56,16
937,41548,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,10,30,30,40,27,859,39,7,30,70,19
419,41548,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,50,90,60,140,82,788,123,27,96,218,58
419,41548,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,50,100,80,150,91,656,127,28,113,232,51
513,41548,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,230,240,190,470,161,1267,161,45,137,343,69
419,41548,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,70,100,70,170,54,404,66,20,18,128,54
614,41548,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,40,70,60,110,52,405,71,17,39,131,45
937,41548,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,30,70,60,100,43,419,64,13,42,114,36
234,41548,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,40,70,30,110,51,503,71,46,-7,130,76
715,41548,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,40,80,80,120,60,329,99,18,85,169,42
262,41548,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,30,60,60,90,48,851,70,13,67,126,25
262,41548,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,20,50,40,70,46,449,67,14,45,120,37
262,41548,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,40,50,0,90,60,606,84,54,0,153,84
262,41548,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,110,140,120,250,80,1055,94,24,71,185,46
262,41548,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,20,50,50,70,22,573,29,7,15,54,19
414,41548,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,40,80,50,120,56,385,70,21,22,134,55
414,41548,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,90,140,60,230,96,683,134,87,27,245,116
920,41548,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,80,120,100,200,86,547,116,28,91,215,55
970,41579,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,170,160,100,330,181,1283,182,50,159,387,75
970,41579,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,40,70,10,110,52,509,73,47,-6,133,77
970,41579,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Decaf,50,70,40,120,59,411,79,19,47,147,47
719,41579,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,40,60,20,100,55,410,69,20,22,132,54
719,41579,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,40,60,30,100,57,1042,68,17,43,133,39
970,41579,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,70,90,60,160,88,561,112,29,104,213,42
303,41579,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,60,90,70,150,50,589,73,14,71,131,25
970,41579,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,90,150,100,240,75,659,114,24,86,201,56
719,41579,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,110,170,130,280,118,930,172,33,190,309,44
719,41579,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,30,60,40,90,40,536,52,13,40,98,25
720,41579,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,80,110,80,190,81,984,117,22,125,211,33
708,41579,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,110,150,110,260,118,930,172,33,188,309,45
312,41579,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Decaf,30,50,30,80,40,536,52,13,40,98,25
708,41579,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,70,110,80,180,81,984,117,22,125,211,33
708,41579,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Regular,40,60,40,100,50,589,73,14,71,131,25
309,41579,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,60,90,50,150,75,659,114,24,88,201,55
630,41579,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,290,390,290,680,228,1691,304,75,291,567,108
847,41579,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,270,270,200,540,211,1778,212,59,191,451,83
815,41579,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,170,230,140,400,173,1150,239,57,206,439,100
847,41579,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,110,160,110,270,113,803,165,36,157,296,59
641,41579,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,210,280,180,490,228,1691,304,75,291,567,108
641,41579,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,100,150,100,250,113,803,165,36,159,296,58
563,41579,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,170,180,110,350,211,1778,212,59,191,451,83
641,41579,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,200,250,130,450,245,1784,300,93,257,581,127
515,41579,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,50,40,70,22,802,34,6,24,60,18
515,41579,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,50,40,50,0,387,43,0,46,46,12
712,41579,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,10,20,10,30,15,848,24,4,12,42,16
515,41579,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,20,40,20,60,29,1003,35,8,7,68,30
319,41579,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,0,20,10,20,10,596,13,3,-4,25,16
314,41579,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,40,50,0,90,44,325,62,40,-12,113,70
314,41579,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,70,40,0,110,82,1804,40,25,-13,130,49
636,41579,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,20,40,10,60,35,248,47,11,13,87,38
573,41579,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,20,40,0,60,34,211,42,12,-4,81,45
314,41579,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,20,40,0,60,33,243,41,12,-6,79,45
573,41579,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,60,100,80,160,54,885,78,15,76,141,27
636,41579,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,40,60,50,100,33,836,48,9,40,86,21
573,41579,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,80,100,40,180,82,601,102,31,56,196,64
417,41579,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,60,80,40,140,69,1060,81,21,56,160,43
440,41579,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,30,40,30,70,32,482,48,8,43,85,19
419,41579,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,30,50,40,80,36,862,52,10,45,94,22
614,41579,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,60,100,60,160,78,798,119,25,92,210,57
740,41579,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,80,120,70,200,102,666,143,31,132,261,54
234,41579,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,230,230,170,460,181,1283,182,50,159,387,75
937,41579,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,70,80,40,150,55,410,69,20,24,132,53
234,41579,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,50,80,50,130,59,411,79,19,49,147,46
234,41579,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,40,70,40,110,46,424,68,14,47,121,36
614,41579,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,50,70,10,120,52,509,73,47,-4,133,76
262,41579,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,50,80,50,130,53,321,88,16,71,150,40
715,41579,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,20,50,40,70,31,856,47,8,40,83,20
715,41579,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,40,50,20,90,49,454,71,15,49,128,38
715,41579,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,50,70,0,120,61,613,86,55,3,157,84
715,41579,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,90,110,70,200,75,1063,89,23,67,175,44
920,41579,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,20,40,30,60,22,570,30,7,16,55,19
262,41579,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,50,60,20,110,54,391,67,20,21,129,53
608,41579,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,90,130,30,220,94,694,130,85,24,239,114
920,41579,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,70,100,60,170,77,557,103,25,76,192,52
970,41609,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,140,140,80,280,153,1319,153,42,129,326,66
719,41609,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,40,60,0,100,47,521,65,42,-9,119,71
970,41609,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Decaf,50,60,30,110,54,424,73,17,43,135,44
303,41609,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,30,50,10,80,46,422,57,17,9,110,51
970,41609,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,40,50,20,90,53,1054,63,16,39,124,37
719,41609,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,60,90,60,150,81,551,104,26,98,197,38
970,41609,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,60,110,90,170,54,601,79,15,79,142,26
720,41609,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,80,130,80,210,67,677,101,22,70,179,54
303,41609,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,120,170,130,290,123,959,179,34,199,322,45
970,41609,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,40,50,30,90,43,531,56,14,43,106,27
720,41609,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,80,120,90,200,86,1003,124,24,131,224,36
618,41609,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,110,170,130,280,123,959,179,34,197,322,46
312,41609,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Decaf,40,50,30,90,43,531,56,14,43,106,27
312,41609,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,80,110,80,190,86,1003,124,24,131,224,36
630,41609,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Regular,40,70,50,110,54,601,79,15,79,142,26
708,41609,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,50,80,40,130,67,677,101,22,70,179,54
708,41609,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,310,420,320,730,247,1744,329,81,321,614,113
773,41609,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,320,320,240,640,250,1820,251,70,233,534,94
312,41609,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,220,300,190,520,224,1191,310,73,288,569,116
312,41609,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,120,180,130,300,127,830,185,40,181,332,63
515,41609,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,230,300,200,530,247,1744,329,81,321,614,113
515,41609,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,120,170,120,290,127,830,185,40,183,332,62
641,41609,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,210,200,120,410,250,1820,251,70,232,534,95
563,41609,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,240,300,170,540,294,1838,360,111,321,697,144
515,41609,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,50,40,70,23,807,35,6,25,62,18
563,41609,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,50,40,50,0,344,43,0,47,46,11
563,41609,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,10,30,20,40,16,851,25,4,15,44,15
641,41609,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,30,30,10,60,31,1009,38,9,12,74,30
712,41609,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,0,20,10,20,10,594,14,3,-1,26,15
314,41609,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,40,60,0,100,49,335,69,44,-7,126,74
417,41609,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,80,60,20,140,92,1898,68,28,24,171,52
314,41609,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,30,40,10,70,38,256,51,12,16,95,40
816,41609,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,10,20,-10,30,20,218,25,7,-24,48,41
660,41609,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,30,40,0,70,39,250,49,14,3,94,47
573,41609,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,60,90,70,150,50,898,73,14,71,131,25
816,41609,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,30,60,50,90,31,844,46,8,40,82,19
573,41609,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,60,90,40,150,68,619,85,25,39,163,59
636,41609,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,60,70,40,130,63,1075,76,19,53,148,40
614,41609,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,20,40,30,60,29,490,44,8,37,78,19
440,41609,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,30,40,30,70,33,870,49,9,43,87,20
513,41609,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,70,110,70,180,88,817,133,29,107,236,61
513,41609,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,110,150,90,260,134,690,186,41,180,341,65
937,41609,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,190,200,140,390,153,1319,153,42,129,326,66
419,41609,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,50,80,40,130,46,422,57,17,9,110,51
234,41609,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,50,70,40,120,54,424,73,17,43,135,44
330,41609,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,40,50,20,90,41,435,60,13,36,108,36
513,41609,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,40,70,10,110,47,521,65,42,-9,119,71
920,41609,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,30,60,30,90,41,320,66,12,45,114,36
715,41609,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,30,40,30,70,34,863,51,9,45,91,21
262,41609,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,30,50,20,80,43,466,63,13,42,113,35
262,41609,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,40,60,0,100,55,627,76,49,-4,140,79
262,41609,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,100,120,80,220,80,1079,96,24,74,188,46
608,41609,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,30,40,30,70,24,567,32,7,19,60,19
920,41609,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,60,80,30,140,65,403,80,24,33,155,58
262,41609,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,100,140,30,240,105,716,145,95,30,266,125
414,41609,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,80,110,70,190,83,575,112,27,85,208,55
